Band1,Band2,Band3,Band4,Band5,Band6,Band7,Band9,Band10,Band11,sunelevation,ReflectanceBand1,ReflectanceBand2,ReflectanceBand3,ReflectanceBand4,ReflectanceBand5,ReflectanceBand6,ReflectanceBand7,ReflectanceBand9,ReflectanceBand10,ReflectanceBand11,CorrectiveBand1,CorrectiveBand2,CorrectiveBand3,CorrectiveBand4,CorrectiveBand5,CorrectiveBand6,CorrectiveBand7,CorrectiveBand9,CorrectiveBand10,CorrectiveBand11,NDVI,SAVI,EVI,Soiltype
18110,17655,16510,16888,17237,16815,15379,5091,19628,18503,31.56711639,0.2622,0.2531,0.24474,0.24474,0.2363,0.20758,0.00182,0.29256,0.27006,0.29256,1.740868015,1.680448873,1.624942937,1.624942937,1.568905843,1.378220376,0.012083828,1.942442206,1.793054219,1.942442206,-0.012392811,-0.018589216,-2.06E-10,Sandy Clay Loam
17024,16717,15708,15818,17076,10554,10472,9753,10463,10607,31.11537067,0.24048,0.23434,0.24152,0.24152,0.11108,0.10944,0.09506,0.10926,0.11214,0.10926,-0.812291928,-0.791552272,-0.815804834,-0.815804834,-0.37520537,-0.369665788,-0.321093108,-0.369057785,-0.378785832,-0.369057785,-0.236047774,-0.354071661,-5.41E-09,Loam
10609,9954,9332,8576,13747,9121,7044,5015,25142,23018,33.83660142,0.11218,0.09908,0.17494,0.17494,0.08242,0.04088,0.0003,0.40284,0.36036,0.40284,0.169950544,0.150104296,0.265030738,0.265030738,0.124864716,0.061932414,0.000454494,0.610294859,0.545938476,0.610294859,-0.202291412,-0.303437117,-9.26E-09,Silt Loam
9075,8484,8231,8364,11138,10753,9424,5048,24437,22586,34.35314557,0.0815,0.06968,0.12276,0.12276,0.11506,0.08848,0.00096,0.38874,0.35172,0.38874,0.401569115,0.343329275,0.604866559,0.604866559,0.5669269,0.435961169,0.004730139,1.915410769,1.733004773,1.915410769,-0.017587136,-0.026380704,-9.47E-10,Sandy Loam
10806,10275,9993,10202,14378,13598,11326,5050,27369,24565,41.33388055,0.11612,0.1055,0.18756,0.18756,0.17196,0.12652,0.001,0.44738,0.3913,0.44738,-0.245276005,-0.222843769,-0.396176089,-0.396176089,-0.363224783,-0.267243542,-0.002112263,-0.944984318,-0.826528596,-0.944984318,-0.027881041,-0.041821561,-9.71E-10,Sandy Loam
10617,10004,9395,9135,13694,11628,9512,5035,27944,25819,43.11739464,0.11234,0.10008,0.17388,0.17388,0.13256,0.09024,0.0007,0.45888,0.41638,0.45888,-0.147615339,-0.131505636,-0.228479216,-0.228479216,-0.174184523,-0.118575825,-0.000919804,-0.602970684,-0.547125465,-0.602970684,-0.081589132,-0.122383698,-3.24E-09,Silty Clay Loam
10382,9814,9100,8996,10410,10199,8710,5031,0,0,31.34267194,0.10764,0.09628,0.1082,0.1082,0.10398,0.0742,0.00062,-0.1,-0.1,-0.1,-1.470710872,-1.315496495,-1.478362284,-1.478362284,-1.420703423,-1.013812214,-0.008471207,1.366323738,1.366323738,1.366323738,-0.010238245,-0.015357368,-5.06E-10,Loamy Sand
10080,9448,8793,8548,10341,9155,7798,5023,23875,22044,31.34267194,0.1016,0.08896,0.10682,0.10682,0.0831,0.05596,0.00046,0.3775,0.34088,0.3775,-1.388184918,-1.215481597,-1.459507017,-1.459507017,-1.135415026,-0.764594764,-0.006285089,-5.157872111,-4.657524358,-5.157872111,-0.060832991,-0.091249487,-3.31E-09,Clay Loam
9297,8708,8136,8153,9335,9930,8942,5015,22898,21051,30.50603499,0.08594,0.07416,0.0867,0.0867,0.0986,0.07884,0.0003,0.35796,0.32102,0.35796,-0.108862368,-0.093940345,-0.109825079,-0.109825079,-0.12489911,-0.099868619,-0.000380018,-0.453436971,-0.40664414,-0.453436971,0.030885025,0.046327537,1.84E-09,Sand
10249,9532,9059,8413,14871,10315,8107,5036,28228,25900,43.11739464,0.10498,0.09064,0.19742,0.19742,0.1063,0.06214,0.00072,0.46456,0.418,0.46456,-0.137944261,-0.119101427,-0.259410897,-0.259410897,-0.139678748,-0.08165228,-0.000946084,-0.610434233,-0.549254153,-0.610434233,-0.180894148,-0.271341221,-7.79E-09,Silty Clay Loam
17704,17399,16444,16977,18699,17451,15864,5106,19763,18535,31.56711639,0.25408,0.24798,0.27398,0.27398,0.24902,0.21728,0.00212,0.29526,0.2707,0.29526,1.68695555,1.646454807,1.819080926,1.819080926,1.653359852,1.442623197,0.014075668,1.960368765,1.797303477,1.960368765,-0.034522822,-0.051784232,-5.50E-10,Sandy Clay Loam
11471,11032,10495,10462,13019,11844,9797,5051,0,0,36.60746533,0.12942,0.12064,0.16038,0.16038,0.13688,0.09594,0.00102,-0.1,-0.1,-0.1,-0.145843889,-0.135949673,-0.18073283,-0.18073283,-0.154250591,-0.10811515,-0.001149442,0.112690379,0.112690379,0.112690379,-0.047258979,-0.070888469,-1.73E-09,Sandy Clay Loam
9965,9189,8824,8071,15472,11643,8666,5056,29404,27009,45.90434748,0.0993,0.08378,0.20944,0.20944,0.13286,0.07332,0.00112,0.48808,0.44018,0.48808,0.105757333,0.089228091,0.223059576,0.223059576,0.141499691,0.078087892,0.001192832,0.519819127,0.46880426,0.519819127,-0.141213351,-0.211820026,-5.78E-09,Silty Clay
10650,10237,9934,10442,14303,14053,11178,5038,28791,26389,43.11739464,0.113,0.10474,0.18606,0.18606,0.18106,0.12356,0.00076,0.47582,0.42778,0.47582,-0.148482582,-0.1376289,-0.244483798,-0.244483798,-0.237913773,-0.162358476,-0.000998644,-0.625229931,-0.562105124,-0.625229931,-0.008816476,-0.013224714,-3.04E-10,Silty Clay
10710,10119,9546,9459,13416,12058,10097,5031,28397,26083,43.11739464,0.1142,0.10238,0.16832,0.16832,0.14116,0.10194,0.00062,0.46794,0.42166,0.46794,-0.150059388,-0.134527847,-0.221173347,-0.221173347,-0.185484967,-0.133949685,-0.000814683,-0.61487557,-0.554063412,-0.61487557,-0.053309256,-0.079963885,-2.07E-09,Silty Clay Loam
10378,9736,9526,8933,16064,11518,8832,5033,28449,26178,44.71666948,0.10756,0.09472,0.22128,0.22128,0.13036,0.07664,0.00066,0.46898,0.42356,0.46898,0.160508231,0.141347523,0.330208826,0.330208826,0.194531917,0.114367337,0.000984896,0.699843343,0.63206458,0.699843343,-0.164817635,-0.247226452,-6.31E-09,Clay Loam
10341,9802,9025,8832,10457,9263,7983,5035,0,0,31.34267194,0.10682,0.09604,0.10914,0.10914,0.08526,0.05966,0.0007,-0.1,-0.1,-0.1,-1.459507017,-1.312217318,-1.491205728,-1.491205728,-1.164927619,-0.815148742,-0.009564266,1.366323738,1.366323738,1.366323738,-0.060547667,-0.090821501,-3.14E-09,Loamy Sand
10244,9658,8815,8463,10056,8567,7055,5026,0,0,31.34267194,0.10488,0.09316,0.10112,0.10112,0.07134,0.0411,0.00052,-0.1,-0.1,-0.1,-1.433000336,-1.272867194,-1.381626564,-1.381626564,-0.974735355,-0.561559056,-0.007104883,1.366323738,1.366323738,1.366323738,-0.079954894,-0.119932342,-4.47E-09,Loamy Sand
10898,10332,9905,10001,12743,12956,11451,5045,27209,24396,41.33388055,0.11796,0.10664,0.15486,0.15486,0.15912,0.12902,0.0009,0.44418,0.38792,0.44418,-0.249162569,-0.225251749,-0.327105082,-0.327105082,-0.336103323,-0.2725242,-0.001901037,-0.938225075,-0.819389147,-0.938225075,0.00828826,0.01243239,3.12E-10,Sandy Loam
9880,9093,8760,8680,17645,10182,7533,5063,28127,26001,45.90434748,0.0976,0.08186,0.2529,0.2529,0.10364,0.05066,0.00126,0.46254,0.42002,0.46254,0.103946785,0.087183236,0.269345716,0.269345716,0.110379557,0.053954346,0.001341936,0.492618298,0.447333285,0.492618298,-0.268192762,-0.402289144,-1.14E-08,Silty Clay Loam
10855,10320,10000,10177,13487,13106,11274,5055,27821,24843,41.33388055,0.1171,0.1064,0.16974,0.16974,0.16212,0.12548,0.0011,0.45642,0.39686,0.45642,-0.247346023,-0.224744806,-0.358535558,-0.358535558,-0.342440113,-0.265046788,-0.00232349,-0.964079177,-0.83827278,-0.964079177,-0.014327079,-0.021490618,-5.22E-10,Sandy Loam
10647,10067,9338,9084,11222,9694,8306,5032,24770,22850,31.34267194,0.11294,0.10134,0.12444,0.12444,0.09388,0.06612,0.00064,0.3954,0.357,0.3954,-1.54312603,-1.384632476,-1.700253259,-1.700253259,-1.282704725,-0.903413256,-0.008744472,-5.40244406,-4.877775744,-5.40244406,-0.073054121,-0.109581182,-3.49E-09,Silty Clay Loam
10923,10416,10062,10475,12879,14284,12884,5053,28173,25119,30.50603499,0.11846,0.10832,0.15758,0.15758,0.18568,0.15768,0.00106,0.46346,0.40238,0.46346,-0.150056273,-0.137211679,-0.199610565,-0.199610565,-0.235205545,-0.199737238,-0.001342729,-0.587076485,-0.509704907,-0.587076485,0.051724773,0.077587159,1.83E-09,Sand
11196,10639,9912,9961,13109,11842,10190,5539,21290,19836,36.29734783,0.12392,0.11278,0.16218,0.16218,0.13684,0.1038,0.01078,0.3258,0.29672,0.3258,-0.12571164,-0.114410577,-0.164524804,-0.164524804,-0.138818437,-0.105300744,-0.010935858,-0.330510428,-0.301009988,-0.330510428,-0.050779528,-0.076169292,-1.92E-09,Sandy Loam
10304,9690,9265,9178,14628,11311,9415,5028,29504,27115,44.71666948,0.10608,0.0938,0.19256,0.19256,0.12622,0.0883,0.00056,0.49008,0.4423,0.49008,0.158299676,0.139974638,0.287350919,0.287350919,0.188353932,0.13176717,0.000835669,0.731330176,0.660029662,0.731330176,-0.127876942,-0.191815413,-5.17E-09,Sandy Clay Loam
9798,9047,8444,7547,15702,9227,7291,5036,25514,23197,41.33388055,0.09596,0.08094,0.21404,0.21404,0.08454,0.04582,0.00072,0.41028,0.36394,0.41028,-0.202692778,-0.170966585,-0.452108819,-0.452108819,-0.178570732,-0.096783901,-0.00152083,-0.866619352,-0.768737075,-0.866619352,-0.259737655,-0.389606482,-1.23E-08,Loam
10060,9367,8879,8457,12694,10794,9061,5050,25679,23423,41.33388055,0.1012,0.08734,0.15388,0.15388,0.11588,0.08122,0.001,0.41358,0.36846,0.41358,-0.213761037,-0.184485069,-0.325035064,-0.325035064,-0.244769061,-0.171558018,-0.002112263,-0.873589821,-0.778284505,-0.873589821,-0.080892371,-0.121338556,-3.70E-09,Loam
10658,10053,9964,10084,14038,11554,9941,5048,28606,26517,45.90434748,0.11316,0.10106,0.18076,0.18076,0.13108,0.09882,0.00096,0.47212,0.43034,0.47212,0.120518629,0.107631784,0.192514558,0.192514558,0.13960394,0.10524612,0.001022427,0.502821272,0.458324379,0.502821272,-0.097061582,-0.145592373,-3.81E-09,Silty Clay Loam
9066,8427,7902,7695,9313,8450,7541,5044,23854,22156,31.14497438,0.08132,0.06854,0.08626,0.08626,0.069,0.05082,0.00088,0.37708,0.34312,0.37708,-0.303830791,-0.256081682,-0.322287802,-0.322287802,-0.257800351,-0.189875563,-0.003287889,-1.408860239,-1.281977631,-1.408860239,-0.048584136,-0.072876203,-3.25E-09,Silty Clay Loam
10647,10011,9343,8932,12746,10037,8319,5028,24906,22880,32.59260874,0.11294,0.10022,0.15492,0.15492,0.10074,0.06638,0.00056,0.39812,0.3576,0.39812,0.122317191,0.108541074,0.16778271,0.16778271,0.109104249,0.071891404,0.000606496,0.431175139,0.387290841,0.431175139,-0.118904446,-0.178356669,-5.29E-09,Silty Clay Loam
11144,10659,10246,10575,13732,13655,11760,5073,0,0,36.60746533,0.12288,0.11318,0.17464,0.17464,0.1731,0.1352,0.00146,-0.1,-0.1,-0.1,-0.138473938,-0.127542971,-0.196802478,-0.196802478,-0.195067046,-0.152357392,-0.00164528,0.112690379,0.112690379,0.112690379,-0.002811553,-0.004217329,-9.63E-11,Sand
9923,9234,8391,7856,11615,8161,6716,5051,24153,22487,37.28082471,0.09846,0.08468,0.1323,0.1323,0.06322,0.03432,0.00102,0.38306,0.34974,0.38306,-0.242395383,-0.208470862,-0.325704948,-0.325704948,-0.155639205,-0.084491261,-0.002511104,-0.94304261,-0.861013216,-0.94304261,-0.174656149,-0.261984223,-9.86E-09,Loam
10487,9930,9636,9609,14847,12428,10105,5032,28159,25978,43.11739464,0.10974,0.0986,0.19694,0.19694,0.14856,0.1021,0.00064,0.46318,0.41956,0.46318,-0.144198925,-0.129560908,-0.258780174,-0.258780174,-0.195208605,-0.134159926,-0.000840963,-0.608620906,-0.551304001,-0.608620906,-0.088689276,-0.133033914,-3.30E-09,Silty Clay
15417,15146,14451,14770,16343,14033,11996,5111,19658,18660,31.11537067,0.20834,0.20292,0.22686,0.22686,0.18066,0.13992,0.00222,0.29316,0.2732,0.29316,-0.703729625,-0.685421981,-0.766286372,-0.766286372,-0.610232284,-0.472620952,-0.007498703,-0.990234122,-0.922813351,-0.990234122,-0.076046879,-0.114070319,-1.66E-09,Sandy Clay Loam
11240,10906,11117,11558,14839,15088,13447,5050,31491,28428,42.51401151,0.1248,0.11812,0.19678,0.19678,0.20176,0.16894,0.001,0.52982,0.46856,0.52982,-0.12545861,-0.118743358,-0.197818472,-0.197818472,-0.202824753,-0.169831551,-0.001005277,-0.532616032,-0.471032743,-0.532616032,0.008320246,0.012480369,2.55E-10,Loamy Sand
10369,9717,9250,9199,11677,10309,9088,5037,28106,25817,43.11739464,0.10738,0.09434,0.13354,0.13354,0.10618,0.08176,0.00074,0.46212,0.41634,0.46212,-0.141097873,-0.123963246,-0.175472248,-0.175472248,-0.139521067,-0.107433061,-0.000972364,-0.60722806,-0.547072905,-0.60722806,-0.062221414,-0.09333212,-2.92E-09,Silty Clay Loam
11230,10873,10966,11396,14105,14342,13053,5058,31510,28428,42.51401151,0.1246,0.11746,0.1821,0.1821,0.18684,0.16106,0.00116,0.5302,0.46856,0.5302,-0.125257555,-0.118079875,-0.183061001,-0.183061001,-0.187826015,-0.161909966,-0.001166122,-0.532998038,-0.471032743,-0.532998038,0.008331283,0.012496924,2.69E-10,Loamy Sand
10752,10113,9660,9642,13857,12968,10779,5046,29566,26947,43.72487256,0.11504,0.10226,0.17714,0.17714,0.15936,0.11558,0.00092,0.49132,0.43894,0.49132,-0.451862269,-0.401664079,-0.695783052,-0.695783052,-0.625945507,-0.453983319,-0.003613641,-1.929841533,-1.724099655,-1.929841533,-0.033140727,-0.04971109,-1.22E-09,Loam
10656,10081,9498,9547,10725,10986,10219,5055,28696,26426,43.11739464,0.11312,0.10162,0.1145,0.1145,0.11972,0.10438,0.0011,0.47392,0.42852,0.47392,-0.148640263,-0.133529203,-0.15045359,-0.15045359,-0.157312697,-0.137155858,-0.001445406,-0.622733321,-0.563077487,-0.622733321,0.012021556,0.018032334,5.49E-10,Silty Clay
10051,9298,8760,8493,13564,10324,8531,5039,27807,24725,41.33388055,0.10102,0.08596,0.17128,0.17128,0.10648,0.07062,0.00078,0.45614,0.3945,0.45614,-0.21338083,-0.181570146,-0.361788444,-0.361788444,-0.224913787,-0.149168028,-0.001647565,-0.963487743,-0.833287839,-0.963487743,-0.135632954,-0.203449431,-6.22E-09,Loam
10923,10363,9985,10230,13043,13782,12084,5050,27293,24550,41.33388055,0.11846,0.10726,0.16086,0.16086,0.17564,0.14168,0.001,0.44586,0.391,0.44586,-0.250218701,-0.226561353,-0.339778661,-0.339778661,-0.370997911,-0.299265452,-0.002112263,-0.941773677,-0.825894917,-0.941773677,0.027548928,0.041323392,9.92E-10,Sandy Loam
12030,11388,10767,10522,11696,8857,8448,6873,16253,15458,36.29734783,0.1406,0.12776,0.13392,0.13392,0.07714,0.06896,0.03746,0.22506,0.20916,0.22506,-0.1426328,-0.129607159,-0.13585622,-0.13585622,-0.078255293,-0.069957026,-0.038001598,-0.228313925,-0.212184043,-0.228313925,-0.138130687,-0.20719603,-6.02E-09,Silty Clay Loam
10648,10009,9650,9772,12625,11549,10151,5056,29437,26926,44.71666948,0.11296,0.10018,0.1525,0.1525,0.13098,0.10302,0.00112,0.48874,0.43852,0.48874,0.168566472,0.149495301,0.227570706,0.227570706,0.195457122,0.153733339,0.001671339,0.729330538,0.654388893,0.729330538,-0.044510631,-0.066765947,-1.84E-09,Clay Loam
12671,12141,11200,10922,14295,10274,9194,6849,16635,15651,36.29734783,0.15342,0.14282,0.1859,0.1859,0.10548,0.08388,0.03698,0.2327,0.21302,0.2327,-0.155638152,-0.144884897,-0.188587749,-0.188587749,-0.107005034,-0.08509274,-0.037514658,-0.236064385,-0.216099851,-0.236064385,-0.163661525,-0.245492287,-5.64E-09,Sandy Loam
11012,10489,10175,10714,12469,13712,12324,5040,27888,24971,30.50603499,0.12024,0.10978,0.14938,0.14938,0.17424,0.14648,0.0008,0.45776,0.39942,0.45776,-0.152311044,-0.139061098,-0.189223418,-0.189223418,-0.220714208,-0.185549915,-0.00101338,-0.579856151,-0.5059554,-0.579856151,0.047477178,0.071215767,1.73E-09,Sand
11269,10958,11016,11583,12969,14307,13605,5090,31414,28164,42.51401151,0.12538,0.11916,0.15938,0.15938,0.18614,0.1721,0.0018,0.52828,0.46328,0.52828,-0.126041671,-0.119788846,-0.1602211,-0.1602211,-0.187122321,-0.173008228,-0.001809499,-0.531067905,-0.465724879,-0.531067905,0.049054114,0.07358117,1.65E-09,Loamy Sand
10894,10205,9533,9282,12693,11737,9803,5039,25701,23659,36.8558695,0.11788,0.1041,0.15386,0.15386,0.13474,0.09606,0.00078,0.41402,0.37318,0.41402,-0.157846106,-0.139394126,-0.206024787,-0.206024787,-0.18042233,-0.12862824,-0.001044452,-0.554389589,-0.499703171,-0.554389589,-0.039132214,-0.058698322,-1.57E-09,Loam
10300,9637,9280,9095,13894,12385,10275,5031,29652,27131,44.71666948,0.106,0.09274,0.17788,0.17788,0.1477,0.1055,0.00062,0.49304,0.44262,0.49304,0.158180294,0.138392835,0.265444441,0.265444441,0.220407825,0.157434161,0.000925205,0.735747286,0.660507187,0.735747286,-0.057422276,-0.086133415,-2.27E-09,Sandy Clay Loam
10826,10313,10187,10263,14077,13733,11724,5035,29675,26962,43.72487256,0.11652,0.10626,0.18154,0.18154,0.17466,0.13448,0.0007,0.4935,0.43924,0.4935,-0.457675518,-0.417375562,-0.713065684,-0.713065684,-0.686041932,-0.528220079,-0.00274951,-1.938404292,-1.725278017,-1.938404292,-0.012369651,-0.018554477,-4.31E-10,Sandy Loam
11301,10789,9972,9969,10811,8522,8303,6335,16238,15984,36.29734783,0.12602,0.11578,0.11622,0.11622,0.07044,0.06606,0.0267,0.22476,0.21968,0.22476,-0.127842002,-0.117453951,-0.117900313,-0.117900313,-0.071458424,-0.067015098,-0.02708603,-0.228009588,-0.222856141,-0.228009588,-0.118398593,-0.17759789,-5.76E-09,Silty Clay Loam
12610,12042,11139,10807,15106,10969,9545,6419,16901,16685,36.29734783,0.1522,0.14084,0.20212,0.20212,0.11938,0.0909,0.02838,0.23802,0.2337,0.23802,-0.154400513,-0.14287627,-0.205042258,-0.205042258,-0.121106,-0.092214235,-0.028790319,-0.241461301,-0.237078843,-0.241461301,-0.158657718,-0.237986577,-5.18E-09,Silt Loam
10626,9976,9358,9171,14006,10848,9122,5051,28816,26476,44.9244991,0.11252,0.09952,0.18012,0.18012,0.11696,0.08244,0.00102,0.47632,0.42952,0.47632,0.139110254,0.123038148,0.222685202,0.222685202,0.144599496,0.101921875,0.001261042,0.588881942,0.531022362,0.588881942,-0.127062042,-0.190593063,-5.21E-09,Silty Clay Loam
10829,10221,9523,9317,12205,9559,8387,5501,20067,18758,35.18076774,0.11658,0.10442,0.1441,0.1441,0.09118,0.06774,0.01002,0.30134,0.27516,0.30134,-0.199734094,-0.178900618,-0.246883539,-0.246883539,-0.156216801,-0.116057536,-0.017167058,-0.516279566,-0.471425916,-0.516279566,-0.121576916,-0.182365374,-5.55E-09,Loam
11443,10966,10356,10051,13899,10578,8348,5047,0,0,36.60746533,0.12886,0.11932,0.17798,0.17798,0.11156,0.06696,0.00094,-0.1,-0.1,-0.1,-0.145212822,-0.13446216,-0.200566337,-0.200566337,-0.125717387,-0.075457478,-0.00105929,0.112690379,0.112690379,0.112690379,-0.135678392,-0.203517588,-5.15E-09,Sandy Clay Loam
10418,9852,9177,9130,10285,10278,9368,5023,0,0,31.34267194,0.10836,0.09704,0.1057,0.1057,0.10556,0.08736,0.00046,-0.1,-0.1,-0.1,-1.480548402,-1.325880555,-1.444204191,-1.444204191,-1.442291338,-1.193620417,-0.006285089,1.366323738,1.366323738,1.366323738,-0.000340417,-0.000510626,-1.68E-11,Loamy Sand
10252,9626,9217,9247,11862,11102,9786,5024,30011,27386,41.90139198,0.10504,0.09252,0.13724,0.13724,0.12204,0.09572,0.00048,0.50022,0.44772,0.50022,-0.120363285,-0.106016862,-0.157260637,-0.157260637,-0.139843253,-0.109683679,-0.000550023,-0.573192332,-0.513033607,-0.573192332,-0.03309528,-0.049642919,-1.50E-09,Silty Clay Loam
10925,10457,9735,9731,10520,8219,8268,6203,16322,15887,36.29734783,0.1185,0.10914,0.1104,0.1104,0.06438,0.06536,0.02406,0.22644,0.21774,0.22644,-0.120213277,-0.11071795,-0.111996167,-0.111996167,-0.065310808,-0.066304977,-0.02440786,-0.229713877,-0.220888092,-0.229713877,-0.122792038,-0.184188057,-6.36E-09,Silty Clay Loam
10874,10238,9478,9058,12038,9664,7907,5038,24748,22683,32.59260874,0.11748,0.10476,0.14076,0.14076,0.09328,0.05814,0.00076,0.39496,0.35366,0.39496,0.127234139,0.113458022,0.152447032,0.152447032,0.101024859,0.062967252,0.000823101,0.42775277,0.38302371,0.42775277,-0.10939084,-0.164086259,-4.98E-09,Clay Loam
10345,9796,9057,9011,10125,10461,9141,5025,0,0,31.34267194,0.1069,0.09592,0.1025,0.1025,0.10922,0.08282,0.0005,-0.1,-0.1,-0.1,-1.460600076,-1.310577729,-1.400481831,-1.400481831,-1.492298787,-1.13158932,-0.006831619,1.366323738,1.366323738,1.366323738,0.016321772,0.024482658,8.10E-10,Loamy Sand
10877,10273,9578,9445,12177,9803,8679,5492,20146,18812,35.18076774,0.11754,0.10546,0.14354,0.14354,0.09606,0.07358,0.00984,0.30292,0.27624,0.30292,-0.201378842,-0.180682429,-0.245924102,-0.245924102,-0.164577604,-0.126063086,-0.016858668,-0.518986547,-0.473276257,-0.518986547,-0.108007279,-0.162010919,-4.84E-09,Loam
10783,10319,10255,10703,12766,13775,12912,5018,29366,26918,41.90139198,0.11566,0.10638,0.15532,0.15532,0.1755,0.15824,0.00036,0.48732,0.43836,0.48732,-0.132532536,-0.121898765,-0.177978156,-0.177978156,-0.201102024,-0.181324127,-0.000412517,-0.558410474,-0.502308166,-0.558410474,0.038016653,0.05702498,1.39E-09,Silty Clay Loam
10721,10039,9249,8690,12061,8312,6613,5034,25031,22974,32.59260874,0.11442,0.10078,0.14122,0.14122,0.06624,0.03226,0.00068,0.40062,0.35948,0.40062,0.123920073,0.10914757,0.152945225,0.152945225,0.07173978,0.034938486,0.000736459,0.433882709,0.389326934,0.433882709,-0.184018063,-0.276027095,-9.31E-09,Silty Clay
10121,9362,8815,8505,12067,10183,8504,5055,29316,26894,45.90434748,0.10242,0.08724,0.14134,0.14134,0.10366,0.07008,0.0011,0.48632,0.43788,0.48632,0.109080222,0.092913089,0.150531133,0.150531133,0.110400858,0.0746372,0.001171531,0.517944677,0.466354694,0.517944677,-0.084674157,-0.127011236,-4.09E-09,Silty Clay
10124,9400,8820,8479,13815,11746,9232,5042,29301,26946,45.90434748,0.10248,0.088,0.1763,0.1763,0.13492,0.08464,0.00084,0.48602,0.43892,0.48602,0.109144124,0.093722511,0.187764531,0.187764531,0.14369365,0.090144015,0.000894624,0.517625168,0.467462324,0.517625168,-0.080943625,-0.121415438,-3.39E-09,Silty Clay Loam
11055,10518,9968,10215,12621,14280,11947,5038,0,0,30.50603499,0.1211,0.11036,0.15242,0.15242,0.1856,0.13894,0.00076,-0.1,-0.1,-0.1,-0.153400428,-0.139795799,-0.193074263,-0.193074263,-0.235104207,-0.175998806,-0.000962711,0.126672525,0.126672525,0.126672525,0.06167057,0.092505855,2.19E-09,Sandy Clay Loam
11241,10702,10052,10025,11669,10822,9404,5059,0,0,36.60746533,0.12482,0.11404,0.13338,0.13338,0.11644,0.08808,0.00118,-0.1,-0.1,-0.1,-0.140660131,-0.128512108,-0.150306428,-0.150306428,-0.131216677,-0.099257686,-0.001329746,0.112690379,0.112690379,0.112690379,-0.037659508,-0.056489262,-1.57E-09,Loam
11666,11468,11888,12646,14808,16462,15241,5061,32126,28844,42.51401151,0.13332,0.12936,0.19616,0.19616,0.22924,0.20482,0.00122,0.54252,0.47688,0.54252,-0.134023573,-0.130042675,-0.1971952,-0.1971952,-0.230449774,-0.205900902,-0.001226438,-0.545383054,-0.479396651,-0.545383054,0.052894148,0.079341222,1.48E-09,Loamy Sand
10603,10120,9972,10646,14906,13801,11606,5038,29799,27096,44.71666948,0.11206,0.1024,0.19812,0.19812,0.17602,0.13212,0.00076,0.49598,0.44192,0.49598,0.167223432,0.152808133,0.295647924,0.295647924,0.262668824,0.197158306,0.001134123,0.74013455,0.6594626,0.74013455,-0.038492354,-0.057738531,-1.33E-09,Sandy Clay Loam
10236,9604,9135,9053,13009,12167,10039,5046,26325,23830,41.33388055,0.10472,0.09208,0.16018,0.16018,0.14334,0.10078,0.00092,0.4265,0.3766,0.4265,-0.221196204,-0.194497197,-0.338342322,-0.338342322,-0.302771809,-0.212873887,-0.001943282,-0.900880262,-0.795478327,-0.900880262,-0.03344455,-0.050166826,-1.38E-09,Silt Loam
13031,12554,11323,10977,12128,9086,8615,7851,19001,15727,31.11537067,0.16062,0.15108,0.14256,0.14256,0.08172,0.0723,0.05702,0.28002,0.21454,0.28002,-0.54254129,-0.510317134,-0.481538329,-0.481538329,-0.276033335,-0.244214514,-0.19260182,-0.945849907,-0.724671949,-0.945849907,-0.143395871,-0.215093806,-5.50E-09,Sandy Clay Loam
10530,9920,9091,8784,11197,8484,7628,5470,19511,18369,35.18076774,0.1106,0.0984,0.12394,0.12394,0.06968,0.05256,0.0094,0.29022,0.26738,0.29022,-0.189488684,-0.168586677,-0.212343829,-0.212343829,-0.119381297,-0.090049957,-0.016104825,-0.497227901,-0.458096603,-0.497227901,-0.137848687,-0.20677303,-7.20E-09,Loam
10748,10253,10083,10421,12161,12677,11763,5047,28890,26591,42.51401151,0.11496,0.10506,0.14322,0.14322,0.15354,0.13526,0.00094,0.4778,0.43182,0.4778,-0.115566681,-0.105614436,-0.143975818,-0.143975818,-0.15435028,-0.135973811,-0.000944961,-0.480321506,-0.434098854,-0.480321506,0.02077462,0.031161929,8.16E-10,Clay Loam
10092,9332,8876,8239,14640,11516,9035,5068,29231,26805,45.90434748,0.10184,0.08664,0.1928,0.1928,0.13032,0.0807,0.00136,0.48462,0.4361,0.48462,0.108462506,0.092274072,0.205337501,0.205337501,0.138794519,0.085947803,0.001448439,0.516134128,0.464458944,0.516134128,-0.119437223,-0.179155834,-4.96E-09,Silty Clay
11030,10518,9949,9950,13077,12060,9705,5060,0,0,36.60746533,0.1206,0.11036,0.16154,0.16154,0.1412,0.0941,0.0012,-0.1,-0.1,-0.1,-0.135904597,-0.124365102,-0.182040038,-0.182040038,-0.159118815,-0.106041647,-0.001352285,0.112690379,0.112690379,0.112690379,-0.040458289,-0.060687433,-1.53E-09,Sand
9952,9406,8868,9084,11598,12382,10290,5035,27340,24437,41.33388055,0.09904,0.08812,0.13196,0.13196,0.14764,0.1058,0.0007,0.4468,0.38874,0.4468,-0.209198549,-0.186132635,-0.278734254,-0.278734254,-0.311854541,-0.223477448,-0.001478584,-0.943759205,-0.821121203,-0.943759205,0.032693912,0.049040867,1.45E-09,Sandy Loam
